codigo_municipio,nome_municipio,ano,categoria_rede_agua,variavel,unidade_medida,valor
3531308,Monte Alto - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,81
3531308,Monte Alto - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,585
3531407,Monte Aprazível - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,8641
3531407,Monte Aprazível - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,7981
3531407,Monte Aprazível - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,194
3531407,Monte Aprazível - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,466
3531506,Monte Azul Paulista - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,6769
3531506,Monte Azul Paulista - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,6347
3531506,Monte Azul Paulista - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,204
3531506,Monte Azul Paulista - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,218
3531605,Monte Castelo - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,1626
3531605,Monte Castelo - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1365
3531605,Monte Castelo - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,19
3531605,Monte Castelo - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,242
3531704,Monteiro Lobato - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,1568
3531704,Monteiro Lobato - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,745
3531704,Monteiro Lobato - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,17
3531704,Monteiro Lobato - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,806
3531803,Monte Mor - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,22385
3531803,Monte Mor - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,20558
3531803,Monte Mor - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,392
3531803,Monte Mor - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,1435
3531902,Morro Agudo - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,10018
3531902,Morro Agudo - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,9028
3531902,Morro Agudo - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,721
3531902,Morro Agudo - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,269
3532009,Morungaba - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,4779
3532009,Morungaba - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,4062
3532009,Morungaba - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,144
3532009,Morungaba - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,573
3532058,Motuca - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,1412
3532058,Motuca - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1159
3532058,Motuca - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,79
3532058,Motuca - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,174
3532108,Murutinga do Sul - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,1480
3532108,Murutinga do Sul - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1102
3532108,Murutinga do Sul - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,56
3532108,Murutinga do Sul - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,322
3532157,Nantes - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,1027
3532157,Nantes - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,944
3532157,Nantes - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,49
3532157,Nantes - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,34
3532207,Narandiba - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,2063
3532207,Narandiba - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1846
3532207,Narandiba - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,6
3532207,Narandiba - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,211
3532306,Natividade da Serra - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,2838
3532306,Natividade da Serra - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1409
3532306,Natividade da Serra - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,47
3532306,Natividade da Serra - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,1382
3532405,Nazaré Paulista - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,6724
3532405,Nazaré Paulista - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,3584
3532405,Nazaré Paulista - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,238
3532405,Nazaré Paulista - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,2902
3532504,Neves Paulista - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,3718
3532504,Neves Paulista - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,3301
3532504,Neves Paulista - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,7
3532504,Neves Paulista - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,410
3532603,Nhandeara - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,4016
3532603,Nhandeara - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,3379
3532603,Nhandeara - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,28
3532603,Nhandeara - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,609
3532702,Nipoã - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,1761
3532702,Nipoã - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1569
3532702,Nipoã - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,63
3532702,Nipoã - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,129
3532801,Nova Aliança - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,2501
3532801,Nova Aliança - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,2240
3532801,Nova Aliança - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,15
3532801,Nova Aliança - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,246
3532827,Nova Campina - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,2920
3532827,Nova Campina - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,2113
3532827,Nova Campina - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,173
3532827,Nova Campina - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,634
3532843,Nova Canaã Paulista - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,819
3532843,Nova Canaã Paulista - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,548
3532843,Nova Canaã Paulista - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,268
3532843,Nova Canaã Paulista - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,3
3532868,Nova Castilho - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,398
3532868,Nova Castilho - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,297
3532868,Nova Castilho - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,2
3532868,Nova Castilho - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,99
3532900,Nova Europa - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,3373
3532900,Nova Europa - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,3247
3532900,Nova Europa - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,14
3532900,Nova Europa - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,112
3533007,Nova Granada - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,7285
3533007,Nova Granada - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,6671
3533007,Nova Granada - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,41
3533007,Nova Granada - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,573
3533106,Nova Guataporanga - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,867
3533106,Nova Guataporanga - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,788
3533106,Nova Guataporanga - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,3
