codigo_municipio,nome_municipio,ano,situacao_domicilio,variavel,unidade_medida,valor
3537107,Pedreira - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,15512
3537107,Pedreira - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,247
3537156,Pedrinhas Paulista - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1063
3537156,Pedrinhas Paulista - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,964
3537156,Pedrinhas Paulista - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,99
3537206,Pedro de Toledo - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,3945
3537206,Pedro de Toledo - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2590
3537206,Pedro de Toledo - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1355
3537305,Penápolis - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,23212
3537305,Penápolis - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,22316
3537305,Penápolis - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,896
3537404,Pereira Barreto - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,9238
3537404,Pereira Barreto - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,8644
3537404,Pereira Barreto - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,594
3537503,Pereiras - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,3111
3537503,Pereiras - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2198
3537503,Pereiras - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,913
3537602,Peruíbe - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,25016
3537602,Peruíbe - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,24399
3537602,Peruíbe - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,617
3537701,Piacatu - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2081
3537701,Piacatu - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1918
3537701,Piacatu - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,163
3537800,Piedade - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,19056
3537800,Piedade - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,10830
3537800,Piedade - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,8226
3537909,Pilar do Sul - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,9571
3537909,Pilar do Sul - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,7635
3537909,Pilar do Sul - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1936
3538006,Pindamonhangaba - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,57994
3538006,Pindamonhangaba - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,55839
3538006,Pindamonhangaba - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,2155
3538105,Pindorama - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,5459
3538105,Pindorama - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,5181
3538105,Pindorama - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,278
3538204,Pinhalzinho - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,5652
3538204,Pinhalzinho - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,3408
3538204,Pinhalzinho - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,2244
3538303,Piquerobi - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1284
3538303,Piquerobi - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1058
3538303,Piquerobi - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,226
3538501,Piquete - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,4570
3538501,Piquete - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,4179
3538501,Piquete - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,391
3538600,Piracaia - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,9524
3538600,Piracaia - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,7978
3538600,Piracaia - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1546
3538709,Piracicaba - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,155428
3538709,Piracicaba - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,152589
3538709,Piracicaba - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,2839
3538808,Piraju - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,11021
3538808,Piraju - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,10368
3538808,Piraju - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,653
3538907,Pirajuí - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,7484
3538907,Pirajuí - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,7026
3538907,Pirajuí - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,458
3539004,Pirangi - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,4028
3539004,Pirangi - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,3741
3539004,Pirangi - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,287
3539103,Pirapora do Bom Jesus - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,6100
3539103,Pirapora do Bom Jesus - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,5886
3539103,Pirapora do Bom Jesus - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,214
3539202,Pirapozinho - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,9237
3539202,Pirapozinho - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,8771
3539202,Pirapozinho - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,466
3539301,Pirassununga - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,27609
3539301,Pirassununga - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,26508
3539301,Pirassununga - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1101
3539400,Piratininga - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,5246
3539400,Piratininga - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,4569
3539400,Piratininga - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,677
3539509,Pitangueiras - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,11906
3539509,Pitangueiras - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,11474
3539509,Pitangueiras - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,432
3539608,Planalto - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1645
3539608,Planalto - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1470
3539608,Planalto - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,175
3539707,Platina - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1133
3539707,Platina - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,940
3539707,Platina - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,193
3539806,Poá - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,35377
3539806,Poá - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,35311
3539806,Poá - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,66
3539905,Poloni - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2168
3539905,Poloni - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2003
3539905,Poloni - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,165
3540002,Pompéia - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,7313
3540002,Pompéia - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,6930
3540002,Pompéia - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,383
3540101,Pongaí - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1363
3540101,Pongaí - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1160
3540101,Pongaí - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,203
3540200,Pontal - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,13115
3540200,Pontal - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,12994
3540200,Pontal - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,121
3540259,Pontalinda - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1549
3540259,Pontalinda - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1300
3540259,Pontalinda - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,249
3540309,Pontes Gestal - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,957
3540309,Pontes Gestal - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,864
3540309,Pontes Gestal - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,93
3540408,Populina - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1614
3540408,Populina - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1357
3540408,Populina - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,257
3540507,Porangaba - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,3923
3540507,Porangaba - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2296
3540507,Porangaba - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1627
3540606,Porto Feliz - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,18661
3540606,Porto Feliz - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,16232
3540606,Porto Feliz - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,2429
3540705,Porto Ferreira - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,19049
3540705,Porto Ferreira - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,18778
3540705,Porto Ferreira - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,271
3540754,Potim - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,5742
3540754,Potim - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,5683
3540754,Potim - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,59
3540804,Potirendaba - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,6808
3540804,Potirendaba - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,6245
3540804,Potirendaba - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,563
3540853,Pracinha - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,541
3540853,Pracinha - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,499
3540853,Pracinha - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,42
3540903,Pradópolis - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,5865
3540903,Pradópolis - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,5452
3540903,Pradópolis - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,413
3541000,Praia Grande - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,130046
3541000,Praia Grande - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,129898
3541000,Praia Grande - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,148
3541059,Pratânia - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1750
3541059,Pratânia - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1410
3541059,Pratânia - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,340
3541109,Presidente Alves - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1447
3541109,Presidente Alves - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1264
3541109,Presidente Alves - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,183
3541208,Presidente Bernardes - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,4771
3541208,Presidente Bernardes - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,3782
3541208,Presidente Bernardes - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,989
3541307,Presidente Epitácio - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,15043
3541307,Presidente Epitácio - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,13975
3541307,Presidente Epitácio - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1068
3541406,Presidente Prudente - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,85268
3541406,Presidente Prudente - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,83795
3541406,Presidente Prudente - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1473
3541505,Presidente Venceslau - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,13692
3541505,Presidente Venceslau - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,13141
3541505,Presidente Venceslau - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,551
3541604,Promissão - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,12865
3541604,Promissão - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,11128
3541604,Promissão - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1737
3541653,Quadra - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1195
3541653,Quadra - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,547
3541653,Quadra - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,648
3541703,Quatá - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,4827
3541703,Quatá - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,4581
