Cod_mun;municipios;PIB;Ano
3521606;Irapuru;R$ 72.048.000,;2011
3521705;Itaberá;R$ 189.514.631,;2011
3521804;Itaí;R$ 342.608.468,;2011
3521903;Itajobi;R$ 256.457.596,;2011
3522000;Itaju;R$ 60.481.988,;2011
3522109;Itanhaém;R$ 960.414.880,;2011
3522158;Itaoca;R$ 24.562.516,;2011
3522208;Itapecerica da Serra;R$ 2.598.925.927,;2011
3522307;Itapetininga;R$ 2.976.883.640,;2011
3522406;Itapeva;R$ 1.328.120.048,;2011
3522505;Itapevi;R$ 5.916.311.803,;2011
3522604;Itapira;R$ 2.177.231.737,;2011
3522653;Itapirapuã Paulista;R$ 21.808.977,;2011
3522703;Itápolis;R$ 1.043.623.739,;2011
3522802;Itaporanga;R$ 121.952.100,;2011
3522901;Itapuí;R$ 354.713.494,;2011
3523008;Itapura;R$ 82.104.235,;2011
3523107;Itaquaquecetuba;R$ 3.688.565.242,;2011
3523206;Itararé;R$ 534.166.570,;2011
3523305;Itariri;R$ 117.398.366,;2011
3523404;Itatiba;R$ 3.796.002.521,;2011
3523503;Itatinga;R$ 201.703.157,;2011
3523602;Itirapina;R$ 317.486.759,;2011
3523701;Itirapuã;R$ 46.408.245,;2011
3523800;Itobi;R$ 62.236.760,;2011
3523909;Itu;R$ 5.603.645.992,;2011
3524006;Itupeva;R$ 2.460.665.834,;2011
3524105;Ituverava;R$ 741.101.441,;2011
3524204;Jaborandi;R$ 96.940.568,;2011
3524303;Jaboticabal;R$ 1.857.527.598,;2011
3524402;Jacareí;R$ 7.323.539.929,;2011
3524501;Jaci;R$ 279.160.458,;2011
3524600;Jacupiranga;R$ 246.788.435,;2011
3524709;Jaguariúna;R$ 4.290.062.556,;2011
3524808;Jales;R$ 806.832.633,;2011
3524907;Jambeiro;R$ 226.602.353,;2011
3525003;Jandira;R$ 2.240.428.788,;2011
3525102;Jardinópolis;R$ 575.474.724,;2011
3525201;Jarinu;R$ 622.923.128,;2011
3525300;Jaú;R$ 2.969.052.683,;2011
3525409;Jeriquara;R$ 41.708.696,;2011
3525508;Joanópolis;R$ 115.970.930,;2011
3525607;João Ramalho;R$ 107.908.954,;2011
3525706;José Bonifácio;R$ 735.941.038,;2011
3525805;Júlio Mesquita;R$ 35.371.716,;2011
3525854;Jumirim;R$ 53.411.824,;2011
3525904;Jundiaí;R$ 26.571.865.088,;2011
3526001;Junqueirópolis;R$ 319.585.213,;2011
3526100;Juquiá;R$ 194.984.382,;2011
3526209;Juquitiba;R$ 327.640.090,;2011
3526308;Lagoinha;R$ 35.865.324,;2011
3526407;Laranjal Paulista;R$ 614.957.540,;2011
3526506;Lavínia;R$ 123.107.065,;2011
3526605;Lavrinhas;R$ 82.387.373,;2011
3526704;Leme;R$ 1.889.032.029,;2011
3526803;Lençóis Paulista;R$ 1.783.348.086,;2011
3526902;Limeira;R$ 8.630.368.675,;2011
3527009;Lindóia;R$ 81.241.401,;2011
3527108;Lins;R$ 2.407.052.407,;2011
3527207;Lorena;R$ 1.439.346.935,;2011
3527256;Lourdes;R$ 29.384.571,;2011
3527306;Louveira;R$ 7.033.502.981,;2011
3527405;Lucélia;R$ 283.425.558,;2011
3527504;Lucianópolis;R$ 26.429.783,;2011
3527603;Luís Antônio;R$ 878.059.684,;2011
3527702;Luiziânia;R$ 45.494.989,;2011
3527801;Lupércio;R$ 37.310.009,;2011
3527900;Lutécia;R$ 46.726.419,;2011
3528007;Macatuba;R$ 289.791.262,;2011
3528106;Macaubal;R$ 103.350.005,;2011
3528205;Macedônia;R$ 42.914.597,;2011
3528304;Magda;R$ 67.263.664,;2011
3528403;Mairinque;R$ 1.409.673.153,;2011
3528502;Mairiporã;R$ 1.235.284.004,;2011
3528601;Manduri;R$ 88.310.583,;2011
3528700;Marabá Paulista;R$ 113.155.059,;2011
3528809;Maracaí;R$ 454.602.586,;2011
3528858;Marapoama;R$ 100.301.804,;2011
3528908;Mariápolis;R$ 32.361.793,;2011
3529005;Marília;R$ 5.083.996.623,;2011
3529104;Marinópolis;R$ 19.854.756,;2011
3529203;Martinópolis;R$ 335.058.206,;2011
3529302;Matão;R$ 2.419.710.052,;2011
3529401;Mauá;R$ 9.813.108.043,;2011
3529500;Mendonça;R$ 143.743.865,;2011
3529609;Meridiano;R$ 123.386.059,;2011
3529658;Mesópolis;R$ 43.366.696,;2011
3529708;Miguelópolis;R$ 541.074.879,;2011
3529807;Mineiros do Tietê;R$ 120.565.673,;2011
3529906;Miracatu;R$ 350.060.699,;2011
3530003;Mira Estrela;R$ 32.483.862,;2011
3530102;Mirandópolis;R$ 412.892.647,;2011
3530201;Mirante do Paranapanema;R$ 212.695.267,;2011
3530300;Mirassol;R$ 1.098.015.109,;2011
3530409;Mirassolândia;R$ 50.861.973,;2011
3530508;Mococa;R$ 1.207.460.782,;2011
3530607;Mogi das Cruzes;R$ 10.166.359.383,;2011
3530706;Mogi Guaçu;R$ 4.005.207.938,;2011
3530805;Mogi Mirim;R$ 3.058.221.535,;2011
3530904;Mombuca;R$ 49.186.673,;2011
3531001;Monções;R$ 50.153.673,;2011
3531100;Mongaguá;R$ 496.133.527,;2011
3531209;Monte Alegre do Sul;R$ 151.123.632,;2011
3531308;Monte Alto;R$ 1.114.110.671,;2011
3531407;Monte Aprazível;R$ 453.393.433,;2011
3531506;Monte Azul Paulista;R$ 277.011.580,;2011
3531605;Monte Castelo;R$ 58.633.507,;2011
3531704;Monteiro Lobato;R$ 38.905.026,;2011
3531803;Monte Mor;R$ 2.312.968.598,;2011
3531902;Morro Agudo;R$ 816.787.859,;2011
3532009;Morungaba;R$ 352.524.009,;2011
3532058;Motuca;R$ 73.058.474,;2011
3532108;Murutinga do Sul;R$ 45.989.372,;2011
3532157;Nantes;R$ 58.840.730,;2011
3532207;Narandiba;R$ 156.104.479,;2011
3532306;Natividade da Serra;R$ 49.821.602,;2011
3532405;Nazaré Paulista;R$ 215.133.144,;2011
3532504;Neves Paulista;R$ 153.480.787,;2011
3532603;Nhandeara;R$ 215.443.399,;2011
3532702;Nipoã;R$ 74.487.506,;2011
3532801;Nova Aliança;R$ 78.592.894,;2011
3532827;Nova Campina;R$ 304.795.195,;2011
3532843;Nova Canaã Paulista;R$ 24.291.815,;2011
3532868;Nova Castilho;R$ 30.502.506,;2011
3532900;Nova Europa;R$ 192.745.031,;2011
3533007;Nova Granada;R$ 229.326.557,;2011
3533106;Nova Guataporanga;R$ 17.626.784,;2011
3533205;Nova Independência;R$ 72.347.960,;2011
3533254;Novais;R$ 44.961.780,;2011
3533304;Nova Luzitânia;R$ 30.948.913,;2011
3533403;Nova Odessa;R$ 1.828.878.123,;2011
3533502;Novo Horizonte;R$ 646.342.653,;2011
3533601;Nuporanga;R$ 351.457.245,;2011
3533700;Ocauçu;R$ 50.884.894,;2011
3533809;Óleo;R$ 35.417.700,;2011
3533908;Olímpia;R$ 1.285.093.118,;2011
3534005;Onda Verde;R$ 127.265.712,;2011
3534104;Oriente;R$ 63.416.301,;2011
3534203;Orindiúva;R$ 280.907.958,;2011
3534302;Orlândia;R$ 1.152.303.589,;2011
3534401;Osasco;R$ 47.614.554.451,;2011
3534500;Oscar Bressane;R$ 40.837.664,;2011
3534609;Osvaldo Cruz;R$ 667.006.650,;2011
3534708;Ourinhos;R$ 1.997.483.523,;2011
3534757;Ouroeste;R$ 193.368.243,;2011
3534807;Ouro Verde;R$ 76.686.188,;2011
3534906;Pacaembu;R$ 128.364.994,;2011
3535002;Palestina;R$ 204.454.989,;2011
3535101;Palmares Paulista;R$ 83.401.123,;2011
3535200;Palmeira d'Oeste;R$ 106.481.690,;2011
3535309;Palmital;R$ 436.704.892,;2011
3535408;Panorama;R$ 190.649.342,;2011
3535507;Paraguaçu Paulista;R$ 845.382.364,;2011
3535606;Paraibuna;R$ 202.033.805,;2011
3535705;Paraíso;R$ 149.684.704,;2011
3535804;Paranapanema;R$ 279.289.579,;2011
3535903;Paranapuã;R$ 43.642.760,;2011
3536000;Parapuã;R$ 218.809.691,;2011
3536109;Pardinho;R$ 156.900.516,;2011
3536208;Pariquera-Açu;R$ 296.261.319,;2011
3536257;Parisi;R$ 23.444.028,;2011
3536307;Patrocínio Paulista;R$ 452.858.485,;2011
3536406;Paulicéia;R$ 153.934.416,;2011
3536505;Paulínia;R$ 9.804.973.478,;2011
3536570;Paulistânia;R$ 26.315.373,;2011
3536604;Paulo de Faria;R$ 158.625.731,;2011
3536703;Pederneiras;R$ 1.474.799.765,;2011
3536802;Pedra Bela;R$ 45.842.307,;2011
3536901;Pedranópolis;R$ 33.132.413,;2011
3537008;Pedregulho;R$ 748.906.108,;2011
3537107;Pedreira;R$ 849.938.715,;2011
3537156;Pedrinhas Paulista;R$ 54.925.083,;2011
3537206;Pedro de Toledo;R$ 91.166.903,;2011
3537305;Penápolis;R$ 1.004.344.740,;2011
3537404;Pereira Barreto;R$ 439.987.945,;2011
3537503;Pereiras;R$ 120.299.776,;2011
3537602;Peruíbe;R$ 930.836.961,;2011
3537701;Piacatu;R$ 59.268.158,;2011
3537800;Piedade;R$ 683.663.535,;2011
3537909;Pilar do Sul;R$ 292.756.372,;2011
3538006;Pindamonhangaba;R$ 4.514.386.203,;2011
3538105;Pindorama;R$ 196.166.317,;2011
3538204;Pinhalzinho;R$ 150.402.254,;2011
3538303;Piquerobi;R$ 41.151.449,;2011
3538501;Piquete;R$ 104.873.103,;2011
3538600;Piracaia;R$ 284.202.457,;2011
3538709;Piracicaba;R$ 14.732.110.621,;2011
3538808;Piraju;R$ 402.524.386,;2011
3538907;Pirajuí;R$ 257.564.652,;2011
3539004;Pirangi;R$ 144.437.895,;2011
3539103;Pirapora do Bom Jesus;R$ 439.975.918,;2011
3539202;Pirapozinho;R$ 498.582.468,;2011
3539301;Pirassununga;R$ 1.731.548.112,;2011
3539400;Piratininga;R$ 122.440.652,;2011
3539509;Pitangueiras;R$ 694.054.873,;2011
3539608;Planalto;R$ 144.364.780,;2011
3539707;Platina;R$ 53.297.694,;2011
3539806;Poá;R$ 4.235.312.158,;2011
3539905;Poloni;R$ 95.971.264,;2011
3540002;Pompéia;R$ 833.980.654,;2011
3540101;Pongaí;R$ 44.599.613,;2011
3540200;Pontal;R$ 736.358.945,;2011
3540259;Pontalinda;R$ 45.328.603,;2011
3540309;Pontes Gestal;R$ 128.664.471,;2011
3540408;Populina;R$ 64.948.361,;2011
3540507;Porangaba;R$ 89.302.607,;2011
3540606;Porto Feliz;R$ 1.014.259.579,;2011
3540705;Porto Ferreira;R$ 1.319.697.449,;2011
3540754;Potim;R$ 123.554.823,;2011
3540804;Potirendaba;R$ 352.415.243,;2011
3540853;Pracinha;R$ 17.324.166,;2011
3540903;Pradópolis;R$ 533.316.376,;2011
3541000;Praia Grande;R$ 3.700.063.656,;2011
3541059;Pratânia;R$ 68.292.637,;2011
3541109;Presidente Alves;R$ 46.864.209,;2011
3541208;Presidente Bernardes;R$ 149.727.870,;2011
3541307;Presidente Epitácio;R$ 642.709.690,;2011
3541406;Presidente Prudente;R$ 5.021.635.524,;2011
3541505;Presidente Venceslau;R$ 470.250.024,;2011
3541604;Promissão;R$ 1.655.643.585,;2011
3541653;Quadra;R$ 56.937.771,;2011
3541703;Quatá;R$ 283.450.413,;2011
3541802;Queiroz;R$ 135.056.787,;2011
3541901;Queluz;R$ 127.519.875,;2011
3542008;Quintana;R$ 87.996.125,;2011
3542107;Rafard;R$ 220.516.209,;2011
3542206;Rancharia;R$ 638.756.055,;2011
3542305;Redenção da Serra;R$ 34.199.120,;2011
3542404;Regente Feijó;R$ 425.574.031,;2011
3542503;Reginópolis;R$ 80.843.836,;2011
3542602;Registro;R$ 1.007.679.373,;2011
3542701;Restinga;R$ 94.063.754,;2011
3542800;Ribeira;R$ 23.647.439,;2011
3542909;Ribeirão Bonito;R$ 164.620.783,;2011
3543006;Ribeirão Branco;R$ 134.614.911,;2011
3543105;Ribeirão Corrente;R$ 51.252.033,;2011
3543204;Ribeirão do Sul;R$ 63.906.058,;2011
3543238;Ribeirão dos Índios;R$ 25.941.318,;2011
3543253;Ribeirão Grande;R$ 230.005.849,;2011
3543303;Ribeirão Pires;R$ 2.025.926.777,;2011
3543402;Ribeirão Preto;R$ 20.127.798.686,;2011
3543501;Riversul;R$ 35.264.595,;2011
3543600;Rifaina;R$ 45.422.529,;2011
3543709;Rincão;R$ 136.063.095,;2011
3543808;Rinópolis;R$ 122.982.139,;2011
3543907;Rio Claro;R$ 6.513.401.495,;2011
3544004;Rio das Pedras;R$ 873.447.795,;2011
3544103;Rio Grande da Serra;R$ 425.065.876,;2011
3544202;Riolândia;R$ 128.033.146,;2011
3544251;Rosana;R$ 899.399.113,;2011
3544301;Roseira;R$ 208.319.945,;2011
3544400;Rubiácea;R$ 59.301.420,;2011
3544509;Rubinéia;R$ 37.101.440,;2011
3544608;Sabino;R$ 78.716.767,;2011
3544707;Sagres;R$ 24.437.687,;2011
3544806;Sales;R$ 67.435.925,;2011
3544905;Sales Oliveira;R$ 209.420.113,;2011
3545001;Salesópolis;R$ 136.584.456,;2011
3545100;Salmourão;R$ 54.128.921,;2011
3545159;Saltinho;R$ 137.169.882,;2011
3545209;Salto;R$ 3.917.571.997,;2011
3545308;Salto de Pirapora;R$ 1.055.768.762,;2011
3545407;Salto Grande;R$ 139.771.818,;2011
3545506;Sandovalina;R$ 271.356.114,;2011
3545605;Santa Adélia;R$ 216.384.088,;2011
3545704;Santa Albertina;R$ 106.297.322,;2011
3545803;Santa Bárbara d'Oeste;R$ 4.080.650.783,;2011
3546009;Santa Branca;R$ 247.973.465,;2011
3546108;Santa Clara d'Oeste;R$ 33.055.926,;2011
3546207;Santa Cruz da Conceição;R$ 106.714.143,;2011
3546256;Santa Cruz da Esperança;R$ 22.230.137,;2011
3546306;Santa Cruz das Palmeiras;R$ 298.084.628,;2011
3546405;Santa Cruz do Rio Pardo;R$ 1.001.334.407,;2011
3546504;Santa Ernestina;R$ 54.630.397,;2011
3546603;Santa Fé do Sul;R$ 652.605.192,;2011
3546702;Santa Gertrudes;R$ 1.079.952.079,;2011
3546801;Santa Isabel;R$ 983.498.034,;2011
3546900;Santa Lúcia;R$ 80.888.469,;2011
3547007;Santa Maria da Serra;R$ 96.561.371,;2011
3547106;Santa Mercedes;R$ 43.462.729,;2011
3547205;Santana da Ponte Pensa;R$ 20.709.186,;2011
3547304;Santana de Parnaíba;R$ 5.734.691.624,;2011
3547403;Santa Rita d'Oeste;R$ 35.404.331,;2011
3547502;Santa Rita do Passa Quatro;R$ 518.273.995,;2011
3547601;Santa Rosa de Viterbo;R$ 624.245.142,;2011
3547650;Santa Salete;R$ 17.712.670,;2011
3547700;Santo Anastácio;R$ 250.168.263,;2011
3547809;Santo André;R$ 21.740.848.941,;2011
3547908;Santo Antônio da Alegria;R$ 111.975.216,;2011
3548005;Santo Antônio de Posse;R$ 458.945.104,;2011
3548054;Santo Antônio do Aracanguá;R$ 200.818.158,;2011
3548104;Santo Antônio do Jardim;R$ 96.342.772,;2011
3548203;Santo Antônio do Pinhal;R$ 61.798.658,;2011
3548302;Santo Expedito;R$ 23.325.333,;2011
3548401;Santópolis do Aguapeí;R$ 47.572.285,;2011
3548500;Santos;R$ 15.447.745.791,;2011
3548609;São Bento do Sapucaí;R$ 115.779.475,;2011
3548708;São Bernardo do Campo;R$ 46.490.389.442,;2011
3548807;São Caetano do Sul;R$ 13.279.744.940,;2011
3548906;São Carlos;R$ 7.464.659.776,;2011
3549003;São Francisco;R$ 27.190.731,;2011
3549102;São João da Boa Vista;R$ 1.953.123.218,;2011
3549201;São João das Duas Pontes;R$ 24.327.862,;2011
3549250;São João de Iracema;R$ 40.469.267,;2011
3549300;São João do Pau d'Alho;R$ 25.689.483,;2011
3549409;São Joaquim da Barra;R$ 1.100.664.759,;2011
3549508;São José da Bela Vista;R$ 92.350.669,;2011
3549607;São José do Barreiro;R$ 35.613.116,;2011
3549706;São José do Rio Pardo;R$ 1.266.077.695,;2011
3549805;São José do Rio Preto;R$ 11.200.538.239,;2011
3549904;São José dos Campos;R$ 25.518.740.356,;2011
3549953;São Lourenço da Serra;R$ 218.631.171,;2011
3550001;São Luiz do Paraitinga;R$ 96.317.579,;2011
3550100;São Manuel;R$ 759.279.249,;2011
3550209;São Miguel Arcanjo;R$ 405.841.772,;2011
3550308;São Paulo;R$ 501.964.421.296,;2011
3550407;São Pedro;R$ 450.944.290,;2011
3550506;São Pedro do Turvo;R$ 94.589.791,;2011
3550605;São Roque;R$ 1.621.334.449,;2011
3550704;São Sebastião;R$ 4.239.894.325,;2011
3550803;São Sebastião da Grama;R$ 150.893.568,;2011
3550902;São Simão;R$ 268.624.956,;2011
3551009;São Vicente;R$ 3.609.865.042,;2011
3551108;Sarapuí;R$ 115.589.433,;2011
3551207;Sarutaiá;R$ 27.906.856,;2011
3551306;Sebastianópolis do Sul;R$ 190.425.188,;2011
3551405;Serra Azul;R$ 90.018.403,;2011
3551504;Serrana;R$ 479.149.338,;2011
3551603;Serra Negra;R$ 432.231.847,;2011
3551702;Sertãozinho;R$ 3.893.518.480,;2011
3551801;Sete Barras;R$ 189.486.750,;2011
3551900;Severínia;R$ 235.885.059,;2011
3552007;Silveiras;R$ 39.094.126,;2011
3552106;Socorro;R$ 487.411.362,;2011
3552205;Sorocaba;R$ 22.985.028.436,;2011
3552304;Sud Mennucci;R$ 145.402.945,;2011
3552403;Sumaré;R$ 9.507.708.770,;2011
3552502;Suzano;R$ 7.219.540.079,;2011
3552551;Suzanápolis;R$ 95.168.551,;2011
3552601;Tabapuã;R$ 182.362.679,;2011
3552700;Tabatinga;R$ 147.194.609,;2011
3552809;Taboão da Serra;R$ 6.054.166.054,;2011
3552908;Taciba;R$ 80.687.827,;2011
3553005;Taguaí;R$ 135.711.974,;2011
3553104;Taiaçu;R$ 56.709.425,;2011
3553203;Taiúva;R$ 67.197.805,;2011
3553302;Tambaú;R$ 418.701.945,;2011
3553401;Tanabi;R$ 457.345.153,;2011
3553500;Tapiraí;R$ 81.337.963,;2011
3553609;Tapiratiba;R$ 177.123.947,;2011
3553658;Taquaral;R$ 24.315.521,;2011
3553708;Taquaritinga;R$ 869.827.513,;2011
3553807;Taquarituba;R$ 291.894.108,;2011
3553856;Taquarivaí;R$ 59.649.464,;2011
3553906;Tarabai;R$ 65.481.570,;2011
3553955;Tarumã;R$ 638.898.064,;2011
3554003;Tatuí;R$ 2.657.238.833,;2011
3554102;Taubaté;R$ 13.125.858.885,;2011
3554201;Tejupá;R$ 39.091.677,;2011
3554300;Teodoro Sampaio;R$ 368.263.709,;2011
3554409;Terra Roxa;R$ 86.594.153,;2011
3554508;Tietê;R$ 1.450.356.895,;2011
3554607;Timburi;R$ 26.366.424,;2011
3554656;Torre de Pedra;R$ 14.404.295,;2011
3554706;Torrinha;R$ 135.360.638,;2011
3554755;Trabiju;R$ 28.439.302,;2011
3554805;Tremembé;R$ 470.287.492,;2011
3554904;Três Fronteiras;R$ 62.519.253,;2011
3554953;Tuiuti;R$ 105.968.079,;2011
3555000;Tupã;R$ 1.168.395.432,;2011
3555109;Tupi Paulista;R$ 187.396.853,;2011
3555208;Turiúba;R$ 37.234.990,;2011
3555307;Turmalina;R$ 30.230.889,;2011
3555356;Ubarana;R$ 288.490.342,;2011
3555406;Ubatuba;R$ 1.042.988.234,;2011
3555505;Ubirajara;R$ 44.200.434,;2011
3555604;Uchoa;R$ 201.036.192,;2011
3555703;União Paulista;R$ 32.102.149,;2011
3555802;Urânia;R$ 136.545.147,;2011
3555901;Uru;R$ 21.250.304,;2011
3556008;Urupês;R$ 181.364.366,;2011
3556107;Valentim Gentil;R$ 231.039.871,;2011
3556206;Valinhos;R$ 4.356.620.935,;2011
3556305;Valparaíso;R$ 529.223.140,;2011
3556354;Vargem;R$ 64.496.931,;2011
3556404;Vargem Grande do Sul;R$ 515.517.089,;2011
3556453;Vargem Grande Paulista;R$ 1.087.535.553,;2011
3556503;Várzea Paulista;R$ 2.026.137.248,;2011
3556602;Vera Cruz;R$ 83.709.542,;2011
3556701;Vinhedo;R$ 5.189.337.794,;2011
3556800;Viradouro;R$ 205.983.562,;2011
3556909;Vista Alegre do Alto;R$ 220.518.476,;2011
3556958;Vitória Brasil;R$ 16.860.583,;2011
3557006;Votorantim;R$ 2.094.207.387,;2011
3557105;Votuporanga;R$ 1.695.245.070,;2011
3557154;Zacarias;R$ 59.278.256,;2011
3557204;Chavantes;R$ 129.726.423,;2011
3557303;Estiva Gerbi;R$ 206.793.765,;2011
3500105;Adamantina;R$ 743.683.942,;2012
3500204;Adolfo;R$ 53.200.271,;2012
3500303;Aguaí;R$ 568.189.968,;2012
3500402;Águas da Prata;R$ 101.169.932,;2012
3500501;Águas de Lindóia;R$ 279.456.212,;2012
3500550;Águas de Santa Bárbara;R$ 95.592.614,;2012
3500600;Águas de São Pedro;R$ 81.883.233,;2012
3500709;Agudos;R$ 1.928.539.288,;2012
3500758;Alambari;R$ 60.504.841,;2012
3500808;Alfredo Marcondes;R$ 53.292.705,;2012
3500907;Altair;R$ 92.633.285,;2012
3501004;Altinópolis;R$ 280.646.809,;2012
3501103;Alto Alegre;R$ 80.152.992,;2012
3501152;Alumínio;R$ 1.659.873.166,;2012
3501202;Álvares Florence;R$ 111.829.753,;2012
3501301;Álvares Machado;R$ 314.146.275,;2012
3501400;Álvaro de Carvalho;R$ 37.634.491,;2012
3501509;Alvinlândia;R$ 34.570.751,;2012
3501608;Americana;R$ 8.758.084.098,;2012
3501707;Américo Brasiliense;R$ 538.860.619,;2012
3501806;Américo de Campos;R$ 63.071.858,;2012
3501905;Amparo;R$ 3.014.108.839,;2012
3502002;Analândia;R$ 110.803.122,;2012
3502101;Andradina;R$ 1.861.978.496,;2012
3502200;Angatuba;R$ 624.706.514,;2012
3502309;Anhembi;R$ 102.812.587,;2012
3502408;Anhumas;R$ 53.032.594,;2012
3502507;Aparecida;R$ 667.000.693,;2012
3502606;Aparecida d'Oeste;R$ 60.869.283,;2012
3502705;Apiaí;R$ 489.004.347,;2012
3502754;Araçariguama;R$ 1.308.235.990,;2012
3502804;Araçatuba;R$ 5.423.054.630,;2012
3502903;Araçoiaba da Serra;R$ 414.177.686,;2012
3503000;Aramina;R$ 94.376.654,;2012
3503109;Arandu;R$ 66.454.003,;2012
3503158;Arapeí;R$ 23.909.530,;2012
3503208;Araraquara;R$ 6.928.528.345,;2012
3503307;Araras;R$ 4.037.143.491,;2012
3503356;Arco-Íris;R$ 35.517.046,;2012
3503406;Arealva;R$ 129.932.083,;2012
3503505;Areias;R$ 29.683.457,;2012
3503604;Areiópolis;R$ 103.648.510,;2012
3503703;Ariranha;R$ 529.137.112,;2012
3503802;Artur Nogueira;R$ 713.653.408,;2012
3503901;Arujá;R$ 2.354.346.507,;2012
3503950;Aspásia;R$ 21.817.768,;2012
3504008;Assis;R$ 2.242.027.446,;2012
3504107;Atibaia;R$ 4.434.423.036,;2012
3504206;Auriflama;R$ 221.603.446,;2012
3504305;Avaí;R$ 142.391.895,;2012
3504404;Avanhandava;R$ 167.753.508,;2012
3504503;Avaré;R$ 1.710.675.911,;2012
3504602;Bady Bassitt;R$ 241.006.463,;2012
3504701;Balbinos;R$ 23.395.973,;2012
3504800;Bálsamo;R$ 151.169.552,;2012
3504909;Bananal;R$ 145.073.596,;2012
3505005;Barão de Antonina;R$ 33.422.028,;2012
3505104;Barbosa;R$ 81.936.745,;2012
3505203;Bariri;R$ 796.109.396,;2012
3505302;Barra Bonita;R$ 1.013.616.893,;2012
3505351;Barra do Chapéu;R$ 34.226.657,;2012
3505401;Barra do Turvo;R$ 61.573.474,;2012
3505500;Barretos;R$ 3.083.889.967,;2012
3505609;Barrinha;R$ 314.520.532,;2012
3505708;Barueri;R$ 39.566.466.395,;2012
3505807;Bastos;R$ 580.164.052,;2012
3505906;Batatais;R$ 1.351.261.165,;2012
3506003;Bauru;R$ 9.693.133.046,;2012
3506102;Bebedouro;R$ 1.958.313.889,;2012
3506201;Bento de Abreu;R$ 113.812.657,;2012
3506300;Bernardino de Campos;R$ 148.594.786,;2012
3506359;Bertioga;R$ 1.313.178.789,;2012
3506409;Bilac;R$ 122.305.339,;2012
3506508;Birigui;R$ 2.307.732.187,;2012
3506607;Biritiba Mirim;R$ 394.948.889,;2012
3506706;Boa Esperança do Sul;R$ 231.387.909,;2012
3506805;Bocaina;R$ 339.522.576,;2012
3506904;Bofete;R$ 135.547.988,;2012
3507001;Boituva;R$ 2.214.642.494,;2012
3507100;Bom Jesus dos Perdões;R$ 347.754.200,;2012
3507159;Bom Sucesso de Itararé;R$ 42.019.909,;2012
3507209;Borá;R$ 72.194.412,;2012
3507308;Boracéia;R$ 184.688.705,;2012
3507407;Borborema;R$ 259.663.000,;2012
3507456;Borebi;R$ 46.868.600,;2012
3507506;Botucatu;R$ 3.498.939.593,;2012
3507605;Bragança Paulista;R$ 4.140.413.610,;2012
3507704;Braúna;R$ 61.860.247,;2012
3507753;Brejo Alegre;R$ 129.938.842,;2012
3507803;Brodowski;R$ 365.486.585,;2012
3507902;Brotas;R$ 494.490.776,;2012
3508009;Buri;R$ 216.187.032,;2012
3508108;Buritama;R$ 437.168.703,;2012
3508207;Buritizal;R$ 133.782.569,;2012
3508306;Cabrália Paulista;R$ 97.190.886,;2012
3508405;Cabreúva;R$ 2.426.146.123,;2012
3508504;Caçapava;R$ 3.309.843.439,;2012
3508603;Cachoeira Paulista;R$ 394.194.559,;2012
3508702;Caconde;R$ 271.269.627,;2012
3508801;Cafelândia;R$ 290.216.194,;2012
3508900;Caiabu;R$ 44.691.023,;2012
3509007;Caieiras;R$ 2.427.255.454,;2012
3509106;Caiuá;R$ 66.043.866,;2012
3509205;Cajamar;R$ 7.056.254.083,;2012
3509254;Cajati;R$ 967.638.843,;2012
3509304;Cajobi;R$ 95.441.278,;2012
3509403;Cajuru;R$ 393.033.085,;2012
3509452;Campina do Monte Alegre;R$ 85.658.869,;2012
3509502;Campinas;R$ 48.438.677.483,;2012
3509601;Campo Limpo Paulista;R$ 1.416.799.960,;2012
3509700;Campos do Jordão;R$ 807.970.579,;2012
3509809;Campos Novos Paulista;R$ 93.455.089,;2012
3509908;Cananéia;R$ 443.179.660,;2012
3509957;Canas;R$ 84.172.434,;2012
3510005;Cândido Mota;R$ 602.029.050,;2012
3510104;Cândido Rodrigues;R$ 56.918.930,;2012
3510153;Canitar;R$ 97.785.493,;2012
3510203;Capão Bonito;R$ 532.182.722,;2012
3510302;Capela do Alto;R$ 174.376.100,;2012
3510401;Capivari;R$ 1.444.353.585,;2012
3510500;Caraguatatuba;R$ 2.199.999.049,;2012
3510609;Carapicuíba;R$ 3.772.659.496,;2012
3510708;Cardoso;R$ 167.427.568,;2012
3510807;Casa Branca;R$ 483.338.464,;2012
3510906;Cássia dos Coqueiros;R$ 79.930.825,;2012
3511003;Castilho;R$ 424.375.504,;2012
3511102;Catanduva;R$ 3.148.658.893,;2012
3511201;Catiguá;R$ 97.587.704,;2012
3511300;Cedral;R$ 187.653.494,;2012
3511409;Cerqueira César;R$ 418.160.006,;2012
3511508;Cerquilho;R$ 1.397.960.029,;2012
3511607;Cesário Lange;R$ 246.298.213,;2012
3511706;Charqueada;R$ 238.245.592,;2012
3511904;Clementina;R$ 85.099.587,;2012
3512001;Colina;R$ 637.479.174,;2012
3512100;Colômbia;R$ 216.595.104,;2012
3512209;Conchal;R$ 422.738.375,;2012
3512308;Conchas;R$ 253.746.993,;2012
3512407;Cordeirópolis;R$ 1.540.029.473,;2012
3512506;Coroados;R$ 98.968.595,;2012
3512605;Coronel Macedo;R$ 55.695.937,;2012
3512704;Corumbataí;R$ 83.597.272,;2012
3512803;Cosmópolis;R$ 1.019.715.928,;2012
