ANO_BO,ANO_ESTATISTICA,BAIRRO,DATA_OCORRENCIA_BO,DESCR_CONDUTA,DESC_PERIODO,HORA_OCORRENCIA_BO,LATITUDE,LOGRADOURO,LONGITUDE,MES_ESTATISTICA,NATUREZA_APURADA,NOME_DELEGACIA,NOME_DELEGACIA_CIRCUNSCRICAO,NOME_DEPARTAMENTO,NOME_DEPARTAMENTO_CIRCUNSCRICAO,NOME_MUNICIPIO,NOME_MUNICIPIO_CIRCUNSCRICAO,NOME_SECCIONAL,NOME_SECCIONAL_CIRCUNSCRICAO,NUMERO_LOGRADOURO,NUM_BO,RUBRICA
2022.0,2022.0,JARDIM ANGELA,25/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,05:20:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,9.0,TENTATIVA DE HOMICIDIO,06ª DDM SANTO AMARO,100º D.P. JDIM HERCULANO,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.6º SANTO AMARO,DEL.SEC.6º SANTO AMARO,,HA2889,Homicídio (art. 121)
2022.0,2022.0,CAPAO REDONDO,12/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,12:10:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,9.0,TENTATIVA DE HOMICIDIO,47º D.P. CAPAO REDONDO,47º D.P. CAPAO REDONDO,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.6º SANTO AMARO,DEL.SEC.6º SANTO AMARO,,GG7224,Homicídio (art. 121)
2022.0,2022.0,CIDADE ADEMAR,05/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,17:30:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,9.0,TENTATIVA DE HOMICIDIO,06ª DDM SANTO AMARO,80º D.P. VILA JOANIZA,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.6º SANTO AMARO,DEL.SEC.6º SANTO AMARO,,GA2599,Homicídio (art. 121)
2022.0,2022.0,VILA MISSIONARIA,24/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,16:20:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,9.0,TENTATIVA DE HOMICIDIO,98º D.P. JARDIM MIRIAM,98º D.P. JARDIM MIRIAM,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.6º SANTO AMARO,DEL.SEC.6º SANTO AMARO,,GW8776,Homicídio (art. 121)
2022.0,2022.0,PONTE RASA,21/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,18:30:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,9.0,TENTATIVA DE HOMICIDIO,24º D.P. PONTE RASA,24º D.P. PONTE RASA,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.7º ITAQUERA,DEL.SEC.7º ITAQUERA,,GT3520,Homicídio (art. 121)
2022.0,2022.0,CONJUNTO HABITACIONAL FAZENDA DO CARMO,25/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,02:29:00,"-23,5703833",RUA CORAÇÃO SERTANEJO,"-46,4170781",9.0,TENTATIVA DE HOMICIDIO,53º D.P. PARQUE DO CARMO,53º D.P. PARQUE DO CARMO,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.8º SAO MATEUS,DEL.SEC.8º SAO MATEUS,510.0,GX0110,Homicídio (art. 121)
2022.0,2022.0,V PAULISTA,07/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,23:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,9.0,TENTATIVA DE HOMICIDIO,DDM CRUZEIRO,01º D.P. CRUZEIRO,DEINTER 1 - SAO JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,CRUZEIRO,CRUZEIRO,DEL.SEC.CRUZEIRO,DEL.SEC.CRUZEIRO,,GS6507,Homicídio (art. 121)
2022.0,2022.0,ZONA RURAL,10/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,23:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,9.0,TENTATIVA DE HOMICIDIO,01º D.P. CABREÚVA,01º D.P. CABREÚVA,DEINTER 2 - CAMPINAS,DEINTER 2 - CAMPINAS,CABREUVA,CABREUVA,DEL.SEC.JUNDIAI,DEL.SEC.JUNDIAI,,GF5855,Homicídio (art. 121)
2022.0,2022.0,JARDIM SAO BENEDITO,10/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,17:00:28,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,9.0,TENTATIVA DE HOMICIDIO,DDM ITAPOLIS,DEL.POL.ITÁPOLIS,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,ITAPOLIS,ITAPOLIS,DEL.SEC.ARARAQUARA,DEL.SEC.ARARAQUARA,,GG3840,Homicídio (art. 121)
2022.0,2022.0,RURAL,11/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,02:15:00,"-20,56115203",ESTRADA BAHIJ TOUFIK KANAWATE,"-47,37979727",9.0,TENTATIVA DE HOMICIDIO,DEL.SEC.FRANCA PLANTÃO,04º D.P. FRANCA,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,FRANCA,FRANCA,DEL.SEC.FRANCA,DEL.SEC.FRANCA,5021.0,GF6141,Homicídio (art. 121)
2022.0,2022.0,JOÃO PAULO,17/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,23:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,9.0,TENTATIVA DE HOMICIDIO,CPJ S. JOAQUIM DA BARRA,02º D.P. S. JOAQUIM DA BARRA,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,S.JOAQUIM DA BARRA,S.JOAQUIM DA BARRA,DEL.SEC.S. JOAQUIM DA BARRA,DEL.SEC.S. JOAQUIM DA BARRA,,GO1815,Homicídio (art. 121)
2022.0,2022.0,CENTRO,11/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,21:00:00,"-20,52849816",RUA LUÍS PEREIRA BARRETO,"-49,31700545",9.0,TENTATIVA DE HOMICIDIO,DEL.POL.NOVA GRANADA,DEL.POL.NOVA GRANADA,DEINTER 5 - SAO JOSE DO RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,NOVA GRANADA,NOVA GRANADA,DEL.SEC.S.JOSE DO RIO PRETO,DEL.SEC.S.JOSE DO RIO PRETO,1032.0,GG0567,Homicídio (art. 121)
2022.0,2022.0,CARAGUAVA,09/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,18:30:39,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,9.0,TENTATIVA DE HOMICIDIO,DEL.POL.PERUIBE,01º D.P. PERUIBE,DEINTER 6 - SANTOS,DEINTER 6 - SANTOS,PERUIBE,PERUIBE,DEL.SEC.ITANHAEM,DEL.SEC.ITANHAEM,,GE8171,Homicídio (art. 121)
2022.0,2022.0,SAMARITA,16/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,05:38:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,9.0,TENTATIVA DE HOMICIDIO,DDM SAO VICENTE,03º D.P. SÃO VICENTE,DEINTER 6 - SANTOS,DEINTER 6 - SANTOS,S.VICENTE,S.VICENTE,DEL.SEC.PRAIA GRANDE,DEL.SEC.PRAIA GRANDE,,GM4345,Homicídio (art. 121)
2022.0,2022.0,NOVA GRANADA,17/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,06:37:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,9.0,TENTATIVA DE HOMICIDIO,DEL.POL.MAIRINQUE,DEL.POL.MAIRINQUE,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,MAIRINQUE,MAIRINQUE,DEL.SEC.SOROCABA,DEL.SEC.SOROCABA,,GN5882,Homicídio (art. 121)
2022.0,2022.0,COHAB CRIS,17/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,22:17:19,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,9.0,TENTATIVA DE HOMICIDIO,DEL.POL.TEODORO SAMPAIO,DEL.POL.TEODORO SAMPAIO,DEINTER 8 - PRESIDENTE PRUDENTE,DEINTER 8 - PRESIDENTE PRUDENTE,TEODORO SAMPAIO,TEODORO SAMPAIO,DEL.SEC.PRESIDENTE VENCESLAU,DEL.SEC.PRESIDENTE VENCESLAU,,GO1785,Homicídio (art. 121)
2022.0,2022.0,CHACARA MONTE ALEGRE,11/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,07:00:14,"-22,80688242",RUA JOAQUIM INÁCIO VALENTE,"-47,25643688",9.0,TENTATIVA DE HOMICIDIO,DEL.POL.PLANTÃO SUMARE,02º D.P. SUMARE,DEINTER 9 - PIRACICABA,DEINTER 9 - PIRACICABA,SUMARE,SUMARE,DEL.SEC.AMERICANA,DEL.SEC.AMERICANA,1.0,GF6856,Homicídio (art. 121)
2022.0,2022.0,JARDIM ISABEL CRISTINA,22/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,17:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,9.0,TENTATIVA DE HOMICIDIO,DEL.POL.LEME,02º D.P. LEME,DEINTER 9 - PIRACICABA,DEINTER 9 - PIRACICABA,LEME,LEME,DEL.SEC.LIMEIRA,DEL.SEC.LIMEIRA,,GU6734,Homicídio (art. 121)
2022.0,2022.0,CONSOLAÇÃO,20/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,18:00:00,"-22,4219822",RUA 20,"-47,5725275",9.0,TENTATIVA DE HOMICIDIO,DEL.SEC.RIO CLARO PLANTÃO,01º D.P. RIO CLARO,DEINTER 9 - PIRACICABA,DEINTER 9 - PIRACICABA,RIO CLARO,RIO CLARO,DEL.SEC.RIO CLARO,DEL.SEC.RIO CLARO,351.0,GR7117,Homicídio (art. 121)
2022.0,2022.0,PARQUE DOS RESEDÁS I,23/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,11:50:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,9.0,TENTATIVA DE HOMICIDIO,DEL.SEC.S.JOAO DA BOA VISTA,02º D.P. S. JOAO DA BOA VISTA,DEINTER 9 - PIRACICABA,DEINTER 9 - PIRACICABA,S.JOAO DA BOA VISTA,S.JOAO DA BOA VISTA,DEL.SEC.S.JOÃO DA BOA VISTA,DEL.SEC.S.JOÃO DA BOA VISTA,,GV8189,Homicídio (art. 121)
2022.0,2022.0,AREA RURAL,03/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,07:23:00,"-23,56460122",AVENIDA PARAGUAÇÚ PAULISTA,"-46,84678976",9.0,TENTATIVA DE HOMICIDIO,DDM BARUERI,02º D.P. CARAPICUIBA,DEMACRO,DEMACRO,CARAPICUIBA,CARAPICUIBA,DEL.SEC.CARAPICUIBA,DEL.SEC.CARAPICUIBA,2002.0,FX2554,Homicídio (art. 121)
2022.0,2022.0,AREA RURAL,28/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,17:56:12,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,9.0,TENTATIVA DE HOMICIDIO,DDM BARUERI,02º D.P. CARAPICUIBA,DEMACRO,DEMACRO,CARAPICUIBA,CARAPICUIBA,DEL.SEC.CARAPICUIBA,DEL.SEC.CARAPICUIBA,,HB9441,Homicídio (art. 121)
2022.0,2022.0,AMADOR BUENO,16/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,17:32:00,"-23,53094591",RUA URUPÊS,"-46,98001949",9.0,TENTATIVA DE HOMICIDIO,DDM BARUERI,DEL.POL.ITAPEVI,DEMACRO,DEMACRO,ITAPEVI,ITAPEVI,DEL.SEC.CARAPICUIBA,DEL.SEC.CARAPICUIBA,19.0,GN3293,Homicídio (art. 121)
2022.0,2022.0,CASA GRANDE,23/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,22:30:00,"-23,69909718",RUA VASCO FERNANDES COUTINHO,"-46,59382664",9.0,TENTATIVA DE HOMICIDIO,03º D.P. DIADEMA,02º D.P. DIADEMA,DEMACRO,DEMACRO,DIADEMA,DIADEMA,DEL.SEC.DIADEMA,DEL.SEC.DIADEMA,69.0,GW3994,Homicídio (art. 121)
2022.0,2022.0,BELA VISTA,08/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,PELA MANHÃ,,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,9.0,TENTATIVA DE HOMICIDIO,01º D.P. CAJAMAR,01º D.P. CAJAMAR,DEMACRO,DEMACRO,CAJAMAR,CAJAMAR,DEL.SEC.FRANCO DA ROCHA,DEL.SEC.FRANCO DA ROCHA,,GC5629,Homicídio (art. 121)
2022.0,2022.0,PARQUE SANTA TEREZA,22/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,16:37:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,9.0,TENTATIVA DE HOMICIDIO,DEL.SEC.JACAREI PLANTÃO,DEL.POL.STA ISABEL,DEINTER 1 - SAO JOSE DOS CAMPOS,DEMACRO,S.ISABEL,S.ISABEL,DEL.SEC.JACAREI,DEL.SEC.GUARULHOS,,GU8470,Homicídio (art. 121)
2022.0,2022.0,JARDIM SAO MANOEL,15/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,01:37:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,9.0,TENTATIVA DE HOMICIDIO,DDM ITAQUAQUECETUBA,01º D.P. ITAQUAQUECETUBA,DEMACRO,DEMACRO,ITAQUAQUECETUBA,ITAQUAQUECETUBA,DEL.SEC.MOGI DAS CRUZES,DEL.SEC.MOGI DAS CRUZES,,GL0759,Homicídio (art. 121)
2022.0,2022.0,JD JAPÃO,20/09/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,14:00:33,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,9.0,TENTATIVA DE HOMICIDIO,DEL.POL.SUZANO,DEL.POL.SUZANO,DEMACRO,DEMACRO,SUZANO,SUZANO,DEL.SEC.MOGI DAS CRUZES,DEL.SEC.MOGI DAS CRUZES,,GQ3836,Homicídio (art. 121)
2022.0,2022.0,MONTANHÃO,08/08/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,12:30:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,9.0,TENTATIVA DE HOMICIDIO,06º D.P. S.BERNARDO DO CAMPO,06º D.P. S.BERNARDO DO CAMPO,DEMACRO,DEMACRO,S.BERNARDO DO CAMPO,S.BERNARDO DO CAMPO,DEL.SEC.S.BERNARDO DO CAMPO,DEL.SEC.S.BERNARDO DO CAMPO,,GR3400,Homicídio (art. 121)
2022.0,2022.0,SAO DOMINGOS,20/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,13:35:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,10.0,TENTATIVA DE HOMICIDIO,04ª DDM NORTE,33º D.P. PIRITUBA,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.4º NORTE,DEL.SEC.3º OESTE,,IC5926,Homicídio (art. 121)
2022.0,2022.0,VILA FANTON,22/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,A NOITE,,"-23,4149484",RUA FRANÇA,"-46,7468599",10.0,TENTATIVA DE HOMICIDIO,09ª DDM OESTE,46º D.P. PERUS,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.3º OESTE,DEL.SEC.3º OESTE,46.0,IJ1709,Homicídio (art. 121)
2022.0,2022.0,BUTANTA,18/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,07:05:00,"-23,54987729",AVENIDA ESCOLA POLITECNICA,"-46,73075387",10.0,TENTATIVA DE HOMICIDIO,51º D.P. RIO PEQUENO,93º D.P. JAGUARÉ,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.3º OESTE,DEL.SEC.3º OESTE,3600.0,HY6131,Homicídio (art. 121)
2022.0,2022.0,CONJUNTO PROMORAR ESTRADA DA PARADA,23/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,11:30:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,10.0,TENTATIVA DE HOMICIDIO,72º D.P. VILA PENTEADO,72º D.P. VILA PENTEADO,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.4º NORTE,DEL.SEC.4º NORTE,,IF1849,Homicídio (art. 121)
2022.0,2022.0,VILA PRUDENTE,23/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,01:48:00,"-23,58705163",RUA JOSE DOS REIS,"-46,5834794",10.0,TENTATIVA DE HOMICIDIO,56º D.P. VILA ALPINA,56º D.P. VILA ALPINA,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.5º LESTE,DEL.SEC.5º LESTE,615.0,IE9893,Homicídio (art. 121)
2022.0,2022.0,CARRAO,05/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,06:34:00,"-23,5539519",RUA ARARENDA,"-46,54931463",10.0,TENTATIVA DE HOMICIDIO,31º D.P. VILA CARRAO,58º D.P. VILA FORMOSA,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.5º LESTE,DEL.SEC.5º LESTE,89.0,HJ1785,Homicídio (art. 121)
2022.0,2022.0,PARELHEIROS,15/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,17:24:00,"-23,85860632","RUA CANARIO,","-46,70337111",10.0,TENTATIVA DE HOMICIDIO,101º D.P. JDIM IMBUIAS,25º D.P. PARELHEIROS,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.6º SANTO AMARO,DEL.SEC.6º SANTO AMARO,23.0,HV9707,Homicídio (art. 121)
2022.0,2022.0,PIRAJUSSARA,08/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,22:02:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,10.0,TENTATIVA DE HOMICIDIO,47º D.P. CAPAO REDONDO,47º D.P. CAPAO REDONDO,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.6º SANTO AMARO,DEL.SEC.6º SANTO AMARO,,HN9291,Homicídio (art. 121)
2022.0,2022.0,JARDIM ANGELA,18/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,06:29:00,"-23,68269107",RUA GAGLIANO NETO,"-46,77472471",10.0,TENTATIVA DE HOMICIDIO,47º D.P. CAPAO REDONDO,47º D.P. CAPAO REDONDO,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.6º SANTO AMARO,DEL.SEC.6º SANTO AMARO,37.0,HY5438,Homicídio (art. 121)
2022.0,2022.0,JARDIM DAS LARANJEIRAS (ZONA SUL),15/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,A NOITE,,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,10.0,TENTATIVA DE HOMICIDIO,DDM DIADEMA,98º D.P. JARDIM MIRIAM,DEMACRO,DECAP,S.PAULO,S.PAULO,DEL.SEC.DIADEMA,DEL.SEC.6º SANTO AMARO,,HX5594,Homicídio (art. 121)
2022.0,2022.0,PEDREIRA,28/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,11:32:00,"-23,69625892",RUA BRIGADEIRO ELOI PESSOA,"-46,66599388",10.0,TENTATIVA DE HOMICIDIO,98º D.P. JARDIM MIRIAM,98º D.P. JARDIM MIRIAM,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.6º SANTO AMARO,DEL.SEC.6º SANTO AMARO,300.0,IL9940,Homicídio (art. 121)
2022.0,2022.0,PEDREIRA,28/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,15:04:39,"-23,70310987",RUA VITOR VIEIRA DE SOUZA,"-46,64736037",10.0,TENTATIVA DE HOMICIDIO,06ª DDM SANTO AMARO,98º D.P. JARDIM MIRIAM,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.6º SANTO AMARO,DEL.SEC.6º SANTO AMARO,35.0,IM1428,Homicídio (art. 121)
2022.0,2022.0,,31/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,08:10:00,"-23,6828019",AVENIDA INTERLAGOS,"-46,6904171",10.0,TENTATIVA DE HOMICIDIO,DHPP DIV. HOMICIDIOS,99º D.P. CAMPO GRANDE,DHPP,DECAP,S.PAULO,S.PAULO,DHPP - DEP. HOM. PROTECAO PESSOA,DEL.SEC.6º SANTO AMARO,500.0,IO4396,Homicídio (art. 121)
2022.0,2022.0,VILA CURUCA,01/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,20:38:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,10.0,TENTATIVA DE HOMICIDIO,63º D.P. VILA JACUI,22º D.P. SAO MIGUEL PTA,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.7º ITAQUERA,DEL.SEC.7º ITAQUERA,,HF1886,Homicídio (art. 121)
2022.0,2022.0,JARDIM SATÉLITE,05/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,06:30:59,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,10.0,TENTATIVA DE HOMICIDIO,DEL.SEC.POL.SJCAMPOS PL SUL,07º D.P. S.JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,S.JOSE DOS CAMPOS,S.JOSE DOS CAMPOS,DEL.SEC.S.JOSÉ DOS CAMPOS,DEL.SEC.S.JOSÉ DOS CAMPOS,,HJ1648,Homicídio (art. 121)
2022.0,2022.0,VILA SANTANA,18/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,22:30:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,10.0,TENTATIVA DE HOMICIDIO,DDM UBATUBA,DEL.POL.UBATUBA,DEINTER 1 - SAO JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,UBATUBA,UBATUBA,DEL.SEC.S.SEBASTIAO,DEL.SEC.S.SEBASTIAO,,IA8464,Homicídio (art. 121)
2022.0,2022.0,BEM VIVER,23/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,22:50:00,"-22,9394064",RUA ANTÔNIO FERNANDES,"-45,514141",10.0,TENTATIVA DE HOMICIDIO,DEL.SEC.TAUBATE PLANTÃO,DEL.POL.PINDAMONHANGABA,DEINTER 1 - SAO JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,PINDAMONHANGABA,PINDAMONHANGABA,DEL.SEC.TAUBATÉ,DEL.SEC.TAUBATÉ,1.0,IF5040,Homicídio (art. 121)
2022.0,2022.0,PARQUE RESIDENCIAL JUNDIAÍ,30/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,16:45:21,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,10.0,TENTATIVA DE HOMICIDIO,PLANTÃO - 01º D.P. JUNDIAI,05º D.P. JUNDIAI,DEINTER 2 - CAMPINAS,DEINTER 2 - CAMPINAS,JUNDIAI,JUNDIAI,DEL.SEC.JUNDIAI,DEL.SEC.JUNDIAI,,IN4698,Homicídio (art. 121)
2022.0,2022.0,,15/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,18:38:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,10.0,TENTATIVA DE HOMICIDIO,DDM IBITINGA,DEL.POL.IBITINGA,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,IBITINGA,IBITINGA,DEL.SEC.ARARAQUARA,DEL.SEC.ARARAQUARA,,HZ4059,Homicídio (art. 121)
2022.0,2022.0,BEBEDOURO,01/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,06:50:00,"-20,92793616",ESTRADA MUNICIPAL,"-48,51273151",10.0,TENTATIVA DE HOMICIDIO,DEL.POL.PLANTÃO BEBEDOURO,02º D.P. BEBEDOURO,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,BEBEDOURO,BEBEDOURO,DEL.SEC.BEBEDOURO,DEL.SEC.BEBEDOURO,1.0,HE7273,Homicídio (art. 121)
2022.0,2022.0,PQ RES M STELLA,11/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,05:55:54,"-22,00566352",RUA DOS METALÚRGICOS,"-47,85675646",10.0,TENTATIVA DE HOMICIDIO,DDM SAO CARLOS,01º D.P. SÃO CARLOS,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,S.CARLOS,S.CARLOS,DEL.SEC.SAO CARLOS,DEL.SEC.SAO CARLOS,101.0,HQ2767,Homicídio (art. 121)
2022.0,2022.0,VILAGE I,28/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,11:38:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,10.0,TENTATIVA DE HOMICIDIO,CPJ LINS,DEL.POL.SABINO,DEINTER 4 - BAURU,DEINTER 4 - BAURU,SABINO,SABINO,DEL.SEC.LINS,DEL.SEC.LINS,,IL9928,Homicídio (art. 121)
2022.0,2022.0,JARDIM SANTA ANTONIETA II,10/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,13:30:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,10.0,TENTATIVA DE HOMICIDIO,DDM MARILIA,01º D.P. MARÍLIA,DEINTER 4 - BAURU,DEINTER 4 - BAURU,MARILIA,MARILIA,DEL.SEC.MARILIA,DEL.SEC.MARILIA,,HP2295,Homicídio (art. 121)
2022.0,2022.0,,21/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,19:48:00,"-22,4394551",AVENIDA CELESTE CASAGRANDE,"-49,9243774",10.0,TENTATIVA DE HOMICIDIO,DEL.POL.OCAUCU,DEL.POL.OCAUCU,DEINTER 4 - BAURU,DEINTER 4 - BAURU,OCAUCU,OCAUCU,DEL.SEC.MARILIA,DEL.SEC.MARILIA,1.0,ID9799,Homicídio (art. 121)
2022.0,2022.0,SÃO JOSÉ,17/10/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,00:58:00,"-21,4649748",RUA NAGIB EID,"-49,2246518",10.0,TENTATIVA DE HOMICIDIO,DEL.POL.PLANTÃO NOVO HORIZONTE,DEL.POL.NOVO HORIZONTE,DEINTER 5 - SAO JOSE DO RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,NOVO HORIZONTE,NOVO HORIZONTE,DEL.SEC.NOVO HORIZONTE,DEL.SEC.NOVO HORIZONTE,428.0,HW6977,Homicídio (art. 121)
